transaction_id,transaction_datetime,transaction_type,amount,origin_account,destination_account,old_balance_origin,new_balance_origin,old_balance_destination,new_balance_destination,is_fraud,is_flagged_fraud,merchant_category,location,channel
TXN-26d8e72f-d80f-4508-9d47-81a447f47993,2025-04-04 16:10:24,CASH_OUT,3545.98,ACC65782199,ACC69391930,19552.72,16006.74,26229.05,29775.03,0,0,restaurants,Birmingham,atm
TXN-3f2f94ee-2b77-4af6-9dd1-8faa6006868b,2025-04-04 17:36:13,TRANSFER,5685.25,ACC58156722,ACC15425057,11359.67,5674.42,26165.85,31851.1,0,0,utilities,Nottingham,online_banking
TXN-bbbe0d1b-2dcb-4332-89f9-c63bad7f9c03,2025-04-04 18:36:49,CASH_IN,1425.47,ACC35079956,ACC43482865,1744.04,3169.51,12868.56,12868.56,0,0,restaurants,Manchester,atm
TXN-c2328dc6-878a-4fec-b481-5d54d7934444,2025-04-04 23:55:27,CASH_IN,1283.18,ACC94323222,ACC23913528,423.22,1706.4,23655.6,23655.6,0,0,retail,Birmingham,atm
TXN-265b93ec-176d-424e-b33f-82dd55acc121,2025-04-05 01:59:08,TRANSFER,6869.32,ACC42621391,ACC93349536,3204.23,0.0,21854.6,28723.92,0,0,entertainment,Liverpool,online_banking
TXN-4985fb66-9d0b-4583-97e3-38e0cc408169,2025-04-05 06:22:35,DEBIT,1036.83,ACC94019376,ACC67337891,5575.56,4538.73,16701.54,17738.37,0,0,healthcare,Nottingham,online_banking
TXN-9a96e10a-1f7d-47d1-b397-cf462a3f67ab,2025-04-05 08:52:50,PAYMENT,2123.7,ACC79255529,ACC33414716,12994.6,10870.9,20314.18,22437.88,0,0,healthcare,Birmingham,mobile_app
TXN-889e735a-854a-4143-bdfd-083d06cfe0d9,2025-04-05 09:15:57,CASH_OUT,4864.91,ACC26320018,ACC35883252,12318.7,7453.79,16394.48,21259.39,0,0,groceries,Newcastle,atm
TXN-a9a622bd-441f-41d8-971d-10e4882a9013,2025-04-05 09:35:13,PAYMENT,262.55,ACC87662596,ACC83061428,19371.98,19109.43,19007.01,19269.56,0,0,entertainment,Sheffield,atm
TXN-e89964ce-f5c7-4db9-a095-dbce5c11b5ca,2025-04-05 10:20:47,DEBIT,215.36,ACC69479985,ACC94084814,18638.63,18423.27,11695.39,11910.75,0,0,entertainment,Birmingham,online_banking
TXN-3c8aadd5-5cb3-4af6-b5f4-892767623193,2025-04-05 13:41:11,DEBIT,601.35,ACC37557095,ACC63729043,14718.26,14116.91,28577.65,29179.0,0,0,entertainment,London,online_banking
TXN-a7ebc294-2e87-45e1-bcd1-bf2060e64c7f,2025-04-05 15:40:55,CASH_IN,3303.65,ACC58240526,ACC37690126,2918.5,6222.15,14934.97,14934.97,0,0,transport,Leeds,online_banking
TXN-f31c0b6d-d6c6-4c2d-80cd-4beaf5a6eba9,2025-04-05 15:50:47,TRANSFER,8364.87,ACC96779969,ACC19679848,4191.03,0.0,24862.46,33227.33,0,0,entertainment,London,branch
TXN-701e160a-7c2a-4d44-83ad-1dce2ea8b0ad,2025-04-05 19:09:55,DEBIT,1610.52,ACC22543044,ACC96707983,6636.68,5026.16,3833.81,5444.33,0,0,financial_services,Newcastle,branch
TXN-d412906c-fd0b-46ef-ad29-fb4262c96e34,2025-04-05 19:51:22,PAYMENT,1855.17,ACC21668732,ACC89254563,4973.35,3118.18,4186.14,6041.31,0,0,financial_services,London,mobile_app
TXN-2e63031c-e05e-4806-8551-ccb85309b765,2025-04-06 02:39:12,CASH_IN,4613.43,ACC69260945,ACC60240663,1332.34,5945.77,7514.52,7514.52,0,0,groceries,Birmingham,branch
TXN-98509642-7819-42b6-be07-8db6fb7f27ae,2025-04-06 04:13:38,PAYMENT,223.76,ACC86885150,ACC59356828,1873.87,1650.11,22217.44,22441.2,0,0,entertainment,Bristol,atm
TXN-37f322e0-00c1-4819-8668-877dd558bd37,2025-04-06 04:58:12,CASH_IN,2294.8,ACC19369750,ACC47077298,2978.38,5273.18,5718.31,5718.31,0,0,financial_services,Bristol,online_banking
TXN-2738aa54-1afa-4b6b-932c-f15327bb2635,2025-04-06 07:07:24,TRANSFER,6974.76,ACC97407684,ACC11225745,5892.52,0.0,4344.69,11319.45,0,0,retail,Edinburgh,branch
TXN-72ce6ed5-c837-4cfd-b673-312fdd465573,2025-04-06 13:10:16,TRANSFER,1237.58,ACC87989327,ACC74489726,5616.62,4379.04,29829.99,31067.57,0,0,financial_services,Liverpool,mobile_app
TXN-ef182c62-bb55-4420-a799-23379000d55a,2025-04-06 14:32:22,CASH_IN,384.51,ACC36092407,ACC63240727,13920.27,14304.78,22492.08,22492.08,0,0,groceries,London,mobile_app
TXN-e72b95bb-918f-4ae6-8d5b-92e255e3d163,2025-04-06 19:53:02,CASH_OUT,7547.08,ACC90967191,ACC39600202,17083.61,9536.53,28602.91,36149.99,0,0,travel,Leeds,atm
TXN-e557d1eb-fae8-4f87-9283-7d6059b4d370,2025-04-06 20:02:20,TRANSFER,6656.4,ACC54398056,ACC57219209,7443.51,787.11,16604.19,23260.59,0,0,travel,Liverpool,atm
TXN-03fb42de-603c-4d8d-8e46-bb126606a643,2025-04-07 05:51:34,DEBIT,68.05,ACC48468887,ACC43629729,2992.0,2923.95,20107.63,20175.68,0,0,entertainment,London,mobile_app
TXN-0101e94a-7543-466f-a845-02b2398cd264,2025-04-07 08:12:28,PAYMENT,1844.76,ACC53011925,ACC57340158,15070.32,13225.56,26133.94,27978.7,0,0,restaurants,Newcastle,branch
TXN-79afb894-84f7-4887-87b3-84bb1ff95b1b,2025-04-07 08:33:04,TRANSFER,2873.67,ACC51663795,ACC40150759,13310.69,10437.02,18577.82,21451.49,0,0,utilities,Birmingham,mobile_app
TXN-4b82da93-d3cc-48fb-81c8-8d2fb2065d41,2025-04-07 09:02:56,CASH_IN,147.89,ACC59449823,ACC70655417,2545.6,2693.49,15918.88,15918.88,0,0,travel,Newcastle,online_banking
TXN-56b32ba3-4e62-406c-bc44-f1a04b861f3a,2025-04-07 12:16:15,CASH_IN,2609.97,ACC91117376,ACC67640289,19244.95,21854.92,7975.07,7975.07,0,0,retail,Bristol,card_terminal
TXN-66f99a41-e590-421e-8bbb-8277e3e171a5,2025-04-07 15:05:25,PAYMENT,542.9,ACC16241172,ACC94992096,16508.63,15965.73,5717.36,6260.26,0,0,transport,Nottingham,branch
TXN-366519de-e6d3-4695-a24a-49085e59fc36,2025-04-07 15:42:04,PAYMENT,1728.59,ACC15706527,ACC36353784,15702.19,13973.6,2332.06,4060.65,0,0,transport,London,branch
TXN-11a37f14-36e3-42f8-8601-308293368aba,2025-04-07 17:22:10,TRANSFER,2903.28,ACC50213043,ACC11225756,10748.47,7845.19,20633.1,23536.38,0,0,financial_services,Liverpool,atm
TXN-adeb1f5d-ed3e-40b4-9387-3b76355ba319,2025-04-07 18:55:50,DEBIT,386.08,ACC76060289,ACC72548391,12477.14,12091.06,2890.01,3276.09,0,0,utilities,Liverpool,atm
TXN-c15cb75b-2868-4453-a2f4-83f74e9bcf8f,2025-04-07 22:42:46,PAYMENT,1625.81,ACC83112925,ACC23381785,12363.58,10737.77,12338.39,13964.2,0,0,travel,Newcastle,mobile_app
TXN-4164d473-46f3-47d2-a2a1-d4b8a498f60c,2025-04-07 23:42:02,PAYMENT,2104.75,ACC26743635,ACC70228445,5269.15,3164.4,15224.98,17329.73,0,0,restaurants,Cardiff,mobile_app
TXN-ff7e6010-af3f-401d-825f-05898631eda4,2025-04-08 06:44:27,CASH_OUT,2343.85,ACC35708194,ACC39042654,14453.56,12109.71,9466.44,11810.29,0,0,travel,Liverpool,atm
TXN-a499115e-d10a-4835-a376-b44b9cb35fd5,2025-04-08 07:21:16,CASH_IN,392.9,ACC81612882,ACC30625554,10976.92,11369.82,10286.94,10286.94,0,0,groceries,Birmingham,mobile_app
TXN-bafc7f19-1aed-4c9d-b3a5-734171860189,2025-04-08 08:25:47,TRANSFER,1010.58,ACC41758221,ACC24150817,2213.79,1203.21,28027.02,29037.6,0,0,entertainment,Edinburgh,online_banking
TXN-82064aed-13f6-45e0-90ce-0b6ca4f8e0af,2025-04-08 09:18:11,CASH_IN,292.81,ACC48848936,ACC54039837,4168.02,4460.83,28359.72,28359.72,0,0,transport,London,card_terminal
TXN-9c95b999-d162-48fe-b14c-fb9013ff8c01,2025-04-08 10:55:57,PAYMENT,505.62,ACC68436893,ACC65064200,9303.49,8797.87,7211.22,7716.84,0,0,retail,Manchester,card_terminal
TXN-e12d364f-d3b3-42e5-bcaa-3e5bb58af84b,2025-04-08 12:13:37,CASH_IN,2081.99,ACC25217605,ACC33597329,7099.41,9181.4,24845.58,24845.58,0,0,travel,Sheffield,branch
TXN-71419d32-a0e4-4447-a57b-537932786ac3,2025-04-08 19:03:38,DEBIT,110.68,ACC40208193,ACC33463164,9028.18,8917.5,5055.97,5166.65,0,0,transport,Bristol,card_terminal
TXN-8a7f57f5-4276-4071-8d65-b311185ec240,2025-04-08 19:42:52,PAYMENT,2300.87,ACC15672460,ACC74732147,13548.66,11247.79,19902.72,22203.59,0,0,retail,Cardiff,mobile_app
TXN-463b53b6-bd54-4f86-b5d4-b1b97ef4feb0,2025-04-08 19:56:10,DEBIT,504.19,ACC34239835,ACC12496895,8105.79,7601.6,18748.92,19253.11,0,0,healthcare,Birmingham,atm
TXN-cc148781-2f6a-48d5-b276-4d06ddad52bb,2025-04-08 21:23:35,CASH_OUT,6753.04,ACC85007641,ACC39127464,12098.15,5345.11,26208.61,32961.65,0,0,travel,Leeds,branch
TXN-d00cd59f-b2ce-46c7-90f9-821d77462f8f,2025-04-08 22:45:37,TRANSFER,5024.2,ACC18060088,ACC18022882,13750.3,8726.1,10152.66,15176.86,0,0,retail,Glasgow,online_banking
TXN-522bd596-f204-4bba-a01a-a82380b6d64a,2025-04-08 22:45:40,DEBIT,324.85,ACC55802675,ACC61079694,7391.56,7066.71,24286.6,24611.45,0,0,transport,Sheffield,mobile_app
TXN-efb7cd95-25d7-4c7d-adff-bc2ee77a48e2,2025-04-09 04:50:23,PAYMENT,814.26,ACC54566533,ACC33532534,12654.39,11840.13,11656.96,12471.22,0,0,retail,Glasgow,card_terminal
TXN-104faad6-d8a3-44ac-8367-252f1fee7674,2025-04-09 18:02:01,CASH_OUT,5399.21,ACC83782999,ACC78559218,3447.36,0.0,13719.64,19118.85,0,0,transport,Cardiff,online_banking
TXN-8c30f773-3bc6-4ee6-9962-2a1a8d6e842f,2025-04-09 19:28:08,PAYMENT,1779.22,ACC93635734,ACC16521231,15863.33,14084.11,11255.77,13034.99,0,0,groceries,Glasgow,atm
TXN-7bbc2d09-560d-4fd0-8456-2edad2767090,2025-04-09 20:04:24,DEBIT,252.45,ACC38859907,ACC67723010,14065.41,13812.96,25583.78,25836.23,0,0,travel,Leeds,branch
TXN-91bebd84-522c-48c8-a513-17fa915ad0d6,2025-04-09 22:51:46,TRANSFER,6043.87,ACC76319264,ACC72270726,15228.28,9184.41,19665.27,25709.14,0,0,travel,Glasgow,online_banking
TXN-787e7c79-a94d-4be0-9491-5c8727b48cae,2025-04-10 06:02:51,DEBIT,96.03,ACC90657252,ACC60674785,14939.58,14843.55,5629.71,5725.74,0,0,utilities,Bristol,mobile_app
TXN-97778f9d-5141-479b-976b-3435f1ca36b5,2025-04-10 09:56:55,PAYMENT,1019.92,ACC29640030,ACC40301728,6654.21,5634.29,2669.22,3689.14,0,0,restaurants,London,card_terminal
TXN-9d60d970-499e-4624-8d8c-822cf085942f,2025-04-10 10:21:44,CASH_OUT,2029.63,ACC57661928,ACC53632879,11560.3,9530.67,19473.93,21503.56,0,0,healthcare,Nottingham,card_terminal
TXN-896a96e2-3ea0-47ce-8fcf-af74b6170bd1,2025-04-10 11:02:00,CASH_OUT,4453.43,ACC32031067,ACC75965276,816.02,0.0,5306.08,9759.51,0,0,financial_services,Birmingham,branch
TXN-c8160834-8688-4e40-bd76-6c25481f1b11,2025-04-10 19:07:26,PAYMENT,1837.53,ACC43797105,ACC76632538,18665.42,16827.89,15658.73,17496.26,0,0,transport,Leeds,card_terminal
TXN-4371ec6f-dd6b-4195-9692-9e2ab8efd890,2025-04-10 22:15:47,PAYMENT,787.66,ACC73297813,ACC18359252,3113.48,2325.82,20715.01,21502.67,0,0,entertainment,Newcastle,branch
TXN-59f0cb7c-637f-437c-96b2-f247071ff1cb,2025-04-11 01:34:06,CASH_OUT,9896.17,ACC24871807,ACC16442905,18688.8,8792.63,26040.45,35936.62,0,0,restaurants,Manchester,card_terminal
TXN-ae09c2d0-e13d-4782-abee-48dac0a6ebe1,2025-04-11 03:12:19,CASH_IN,1062.72,ACC27368573,ACC92474074,15493.49,16556.21,17288.37,17288.37,0,0,financial_services,Glasgow,atm
TXN-722d1d79-c16b-4672-9bb5-d5853a2d0f34,2025-04-11 04:02:24,TRANSFER,9110.96,ACC55417034,ACC38217583,517.78,0.0,20323.57,29434.53,0,0,restaurants,Nottingham,atm
TXN-d7107a41-f45a-4f2f-832d-09aca1fbf201,2025-04-11 07:24:43,PAYMENT,1836.14,ACC56658526,ACC95483165,17602.6,15766.46,8048.01,9884.15,0,0,restaurants,Edinburgh,online_banking
TXN-8577fbd3-4bf0-4d04-9ea2-42c576ee834b,2025-04-11 07:31:22,DEBIT,2153.32,ACC37775381,ACC17966873,12244.21,10090.89,12845.01,14998.33,0,0,retail,Newcastle,atm
TXN-e5d0bbe2-bc3b-4686-9407-5199ce07b998,2025-04-11 08:43:34,DEBIT,2104.48,ACC43954789,ACC84185883,13278.25,11173.77,28225.45,30329.93,0,0,financial_services,Liverpool,mobile_app
TXN-cac6d8a4-312c-48b1-a504-fceab9f8f18b,2025-04-11 09:26:20,PAYMENT,1755.24,ACC32409388,ACC59911470,3360.27,1605.03,28590.49,30345.73,0,0,entertainment,Edinburgh,online_banking
TXN-e83506e6-dc26-457c-b025-b149302ff88f,2025-04-11 11:48:43,DEBIT,262.72,ACC61705758,ACC11656329,1883.41,1620.69,16626.59,16889.31,0,0,restaurants,Sheffield,branch
TXN-5fdfb7df-b9ae-4238-b749-e08b0a5ca685,2025-04-11 12:19:19,TRANSFER,7841.94,ACC83897088,ACC92413089,18989.98,11148.04,3008.36,10850.3,0,0,groceries,Birmingham,branch
TXN-3af085b9-fa2b-42c5-9c84-ba0ed3982c6a,2025-04-11 14:16:21,CASH_IN,515.9,ACC94197247,ACC44927495,16043.32,16559.22,15127.71,15127.71,0,0,healthcare,Birmingham,online_banking
TXN-c20b7866-a714-43ce-b512-8f5f82e537e7,2025-04-11 15:51:02,TRANSFER,3868.97,ACC86129797,ACC55929418,6880.21,3011.24,24417.47,28286.44,0,0,healthcare,Edinburgh,branch
TXN-5b063d51-8b9d-4587-a0f0-ac69ac72cb3c,2025-04-11 17:18:14,CASH_OUT,1240.51,ACC90022258,ACC30802666,15803.96,14563.45,267.9,1508.41,0,0,retail,Manchester,card_terminal
TXN-df7c1981-08f8-4a95-b4dd-10d61d75391c,2025-04-11 19:17:59,DEBIT,1016.3,ACC75573851,ACC18580762,14044.76,13028.46,11813.9,12830.2,0,0,healthcare,Cardiff,online_banking
TXN-922db08b-6a0c-40a7-84ba-91872be3d77c,2025-04-11 20:27:29,CASH_OUT,9106.16,ACC68648080,ACC41322048,14885.06,5778.9,21750.84,30857.0,0,0,utilities,Liverpool,branch
TXN-d04c08be-fb65-45fb-964a-a207eced2b5b,2025-04-11 21:49:39,PAYMENT,2127.17,ACC78524572,ACC79231333,18622.09,16494.92,15544.6,17671.77,0,0,utilities,Cardiff,online_banking
TXN-af3156b6-3a10-4851-98e2-ea52b803d7a0,2025-04-11 23:28:15,TRANSFER,7925.09,ACC56616197,ACC68883853,2603.97,0.0,6980.24,14905.33,0,0,utilities,London,card_terminal
TXN-4492abb8-47d6-413d-ac4f-0f81379074aa,2025-04-12 01:31:26,CASH_IN,67.34,ACC22997893,ACC38329115,5395.01,5462.35,28656.41,28656.41,0,0,healthcare,London,mobile_app
TXN-ca5dbd62-c18a-48a5-9aff-416dd58e1409,2025-04-12 05:19:02,CASH_OUT,330.47,ACC28468304,ACC15140967,18623.44,18292.97,25175.29,25505.76,0,0,restaurants,Nottingham,online_banking
TXN-aa573088-e5de-4603-be82-9fa11c724692,2025-04-12 06:46:08,DEBIT,883.87,ACC58015656,ACC42926044,695.81,0.0,5397.13,6281.0,0,0,transport,Leeds,card_terminal
TXN-e5ad5671-c567-4869-91a1-d400f93dd549,2025-04-12 11:09:32,DEBIT,2105.56,ACC33050166,ACC44897610,8960.6,6855.04,9122.47,11228.03,0,0,utilities,Nottingham,card_terminal
TXN-e533cd50-498d-4e1d-bb15-2275b0ed4a6b,2025-04-12 12:07:00,CASH_IN,3334.07,ACC40038761,ACC87305664,18462.45,21796.52,19006.45,19006.45,0,0,transport,Glasgow,mobile_app
TXN-8f688019-44fa-44d0-852c-a15eaf16efd5,2025-04-12 13:09:09,TRANSFER,2680.35,ACC62088975,ACC73038607,4756.97,2076.62,20057.57,22737.92,0,0,travel,London,mobile_app
TXN-bfce3ea6-e9b4-494a-a0dc-2c2384486b6e,2025-04-12 15:22:13,DEBIT,231.82,ACC90048665,ACC18526544,1037.62,805.8,3289.47,3521.29,0,0,financial_services,Sheffield,branch
TXN-a2513c7f-f04b-4087-9854-3a65aadec0a6,2025-04-12 17:19:51,TRANSFER,7082.08,ACC27031212,ACC37670356,11915.24,4833.16,8511.95,15594.03,0,0,entertainment,Glasgow,mobile_app
TXN-ff235b1d-1332-46e5-972b-df2ddb8ad065,2025-04-12 17:36:53,PAYMENT,676.57,ACC16131148,ACC16449014,19535.6,18859.03,16943.9,17620.47,0,0,retail,Manchester,online_banking
TXN-b30619fe-207c-4cb9-a321-5f78b0bcec56,2025-04-12 23:13:43,CASH_IN,3806.49,ACC92077910,ACC32808354,4475.09,8281.58,8854.85,8854.85,0,0,healthcare,Leeds,online_banking
TXN-c552b1a2-f56c-4085-97aa-a4cb6eed0e3a,2025-04-13 03:34:41,CASH_OUT,6124.33,ACC44271680,ACC97824468,13076.11,6951.78,8177.72,14302.05,0,0,financial_services,Nottingham,branch
TXN-b58b3b98-8d0f-4f96-8bbf-2481d758ec9a,2025-04-13 10:49:46,PAYMENT,883.2,ACC92474715,ACC89211057,9211.43,8328.23,5175.83,6059.03,0,0,transport,Glasgow,atm
TXN-97017df9-cc7f-4507-9a6b-c05072d9d2d4,2025-04-13 11:30:05,PAYMENT,1308.74,ACC64874257,ACC58623028,10443.26,9134.52,11250.9,12559.64,0,0,transport,Birmingham,card_terminal
TXN-7766c8bc-c197-4b17-a83c-1ff6356d4bfb,2025-04-13 16:55:01,DEBIT,130.29,ACC99600766,ACC81287314,5059.05,4928.76,25450.09,25580.38,0,0,healthcare,Cardiff,branch
TXN-47a3cfd4-9d9e-4447-97f9-b634afc9b444,2025-04-13 20:48:25,PAYMENT,2257.43,ACC93251648,ACC29790089,14314.68,12057.25,15063.04,17320.47,0,0,transport,Nottingham,branch
TXN-3514937b-3bed-47f2-ac50-2066855b53ee,2025-04-14 00:00:24,PAYMENT,547.94,ACC29693143,ACC98701999,2864.44,2316.5,17423.04,17970.98,0,0,entertainment,Nottingham,mobile_app
TXN-9356609d-ed92-46aa-951b-82d5498883e8,2025-04-14 00:52:28,TRANSFER,3142.52,ACC89528133,ACC94060174,12557.29,9414.77,2901.78,6044.3,0,0,retail,Liverpool,atm
TXN-99254e14-f6f8-45e9-99ef-99ae1e60c604,2025-04-14 06:59:10,PAYMENT,1419.89,ACC44809624,ACC64867187,4330.21,2910.32,6028.23,7448.12,0,0,travel,Glasgow,branch
TXN-560a369f-0f25-4107-a32f-4fd28ec0f73e,2025-04-14 08:35:24,DEBIT,1934.11,ACC66756516,ACC39260590,6336.87,4402.76,24970.02,26904.13,0,0,entertainment,Manchester,mobile_app
TXN-51add50e-ff3d-4159-9dd5-afd49c4a45b2,2025-04-14 09:22:59,PAYMENT,1862.76,ACC56189726,ACC12662253,5269.41,3406.65,10809.2,12671.96,0,0,financial_services,Manchester,branch
TXN-7b0bdcc1-2afa-4444-a79d-6c35abf3a91d,2025-04-14 11:04:34,CASH_OUT,4546.57,ACC90973889,ACC15412975,9320.6,4774.03,25574.47,30121.04,0,0,utilities,Bristol,online_banking
TXN-80f74185-3b25-4b43-ab36-b86eae268029,2025-04-14 16:29:54,PAYMENT,1613.93,ACC15813974,ACC24015162,5772.78,4158.85,13040.15,14654.08,0,0,groceries,Newcastle,mobile_app
TXN-9e59658f-c0ad-4a00-9a41-ae6f3e7862d6,2025-04-14 17:04:34,DEBIT,1882.22,ACC36040410,ACC59370777,15697.63,13815.41,7020.09,8902.31,0,0,travel,Nottingham,atm
TXN-ccc39544-37d5-4be4-9beb-181be9074ad5,2025-04-14 19:36:15,CASH_IN,966.59,ACC36445607,ACC58884978,983.29,1949.88,13081.73,13081.73,0,0,financial_services,Manchester,card_terminal
TXN-d550e276-ba06-4cbb-b66e-6b9945d5171d,2025-04-14 23:48:37,CASH_OUT,4409.94,ACC80993218,ACC11049999,10910.04,6500.1,9075.51,13485.45,0,0,healthcare,Liverpool,online_banking
TXN-38f527c6-5cb1-433d-be4f-7b1b48b179fc,2025-04-15 03:38:10,CASH_IN,2264.63,ACC46231955,ACC41649234,11471.05,13735.68,29378.17,29378.17,0,0,healthcare,Sheffield,atm
TXN-eb278839-996b-4569-a2e1-08f51799b4a3,2025-04-15 05:00:58,CASH_IN,2501.99,ACC26506561,ACC37097261,17422.8,19924.79,4628.87,4628.87,0,0,travel,Sheffield,card_terminal
TXN-d7c10422-e734-4c56-b2cd-9e3a562baa6c,2025-04-15 05:22:38,DEBIT,2265.28,ACC41711468,ACC23798190,7052.57,4787.29,21821.37,24086.65,0,0,entertainment,Liverpool,online_banking
TXN-a1357769-476b-4223-b98e-2d850104b3c1,2025-04-15 06:54:52,CASH_OUT,4075.76,ACC56059101,ACC39845082,14760.97,10685.21,17490.71,21566.47,0,0,healthcare,Glasgow,branch
TXN-d7268270-ea03-451c-9e43-cbb8a797d73e,2025-04-15 09:38:10,PAYMENT,1943.88,ACC33881291,ACC69132953,7717.7,5773.82,9979.64,11923.52,0,0,transport,Nottingham,atm
TXN-6cd4b524-eb14-4eb8-9d40-329d809e5758,2025-04-15 13:09:31,PAYMENT,2316.66,ACC94685039,ACC13792466,14739.72,12423.06,7270.59,9587.25,0,0,entertainment,Liverpool,branch
TXN-3090dd96-8c5c-4567-a2f6-7b51d446b0e2,2025-04-15 15:48:45,DEBIT,200.8,ACC65904597,ACC26178675,1212.86,1012.06,23127.05,23327.85,0,0,utilities,Edinburgh,branch
TXN-c591e92c-e432-4ed5-a523-42824002c751,2025-04-15 17:54:11,CASH_OUT,9303.67,ACC10211873,ACC23001760,8019.61,0.0,9243.01,18546.68,0,0,transport,Edinburgh,online_banking
TXN-aa66b944-2cf8-4d38-86bd-8a8a01010a54,2025-04-15 21:11:09,CASH_OUT,7287.88,ACC87698748,ACC64376227,17852.89,10565.01,25487.62,32775.5,0,0,utilities,London,mobile_app
TXN-24d0919d-3345-4873-a0df-4375cc1df1e8,2025-04-16 02:56:06,CASH_OUT,4617.03,ACC97742922,ACC97227356,4939.84,322.81,20917.09,25534.12,0,0,groceries,Manchester,branch
TXN-7aa88948-a115-4738-80f1-78f402fdc5a7,2025-04-16 03:34:04,CASH_IN,187.43,ACC70725652,ACC76476033,10669.32,10856.75,14378.08,14378.08,0,0,utilities,Manchester,card_terminal
TXN-e52a5d73-56b5-4e9e-bc67-fa63fdcc511b,2025-04-16 08:22:41,TRANSFER,4215.66,ACC61623796,ACC21222980,9992.34,5776.68,16013.12,20228.78,0,0,financial_services,Newcastle,branch
TXN-9b0aec77-6af0-4422-bdcc-f244c5d690bc,2025-04-16 14:22:53,CASH_OUT,474.83,ACC76588957,ACC13957046,9273.8,8798.97,5039.68,5514.51,0,0,financial_services,Glasgow,mobile_app
TXN-035bb4d4-19f8-404d-bbd5-977af8c6c8a7,2025-04-16 17:59:29,DEBIT,40.22,ACC25906458,ACC40129725,10564.17,10523.95,23200.78,23241.0,0,0,utilities,Leeds,mobile_app
TXN-dce71c3e-01b2-43dd-a5e7-f6aaf8a8bcd6,2025-04-16 20:21:47,CASH_IN,3720.81,ACC91212919,ACC20362848,8068.01,11788.82,1679.9,1679.9,0,0,travel,Nottingham,online_banking
TXN-5708069e-072a-4867-82cb-253b8add2606,2025-04-16 20:55:53,CASH_OUT,9995.97,ACC19898653,ACC26821075,14405.51,4409.54,15770.87,25766.84,0,0,retail,Glasgow,branch
TXN-f1e26c80-4656-4b6b-a1e4-6f02ff7790da,2025-04-16 21:34:16,DEBIT,1541.7,ACC46023439,ACC53258988,18400.39,16858.69,23239.24,24780.94,0,0,utilities,Manchester,atm
TXN-ecdb3407-22c4-4b9d-a087-1963fadf096b,2025-04-17 02:29:02,CASH_IN,1169.49,ACC76858535,ACC13590174,18853.82,20023.31,891.71,891.71,0,0,entertainment,Sheffield,branch
TXN-ae810cc7-2921-4537-b47f-ccb771fcc351,2025-04-17 02:54:40,DEBIT,37.65,ACC72821834,ACC95753950,18428.6,18390.95,19672.48,19710.13,0,0,groceries,Bristol,mobile_app
TXN-2eb2845a-1c50-4e1e-afb4-c1cd63b629e6,2025-04-17 03:49:11,CASH_IN,3319.17,ACC78663747,ACC92906016,5472.55,8791.72,18169.03,18169.03,0,0,transport,Liverpool,mobile_app
TXN-ca8fb8d9-7b9d-4a2c-808b-ab235685f185,2025-04-17 04:28:03,CASH_IN,291.21,ACC73104323,ACC81391010,7518.99,7810.2,13572.32,13572.32,0,0,healthcare,Liverpool,atm
TXN-863c501a-8ed5-4396-ad59-35b67dc48eb0,2025-04-17 05:26:37,TRANSFER,4513.58,ACC83659258,ACC91722503,204.5,0.0,2376.77,6890.35,0,0,healthcare,Sheffield,branch
TXN-a6a70c8b-9047-424d-af2e-56c97b82157c,2025-04-17 10:27:07,PAYMENT,1270.81,ACC20298660,ACC96525668,6277.12,5006.31,13557.42,14828.23,0,0,transport,Cardiff,atm
TXN-bbf025b5-b950-4922-97db-b834a2ab826c,2025-04-17 11:01:06,CASH_OUT,2751.4,ACC39009803,ACC80477785,1827.28,0.0,26311.46,29062.86,0,0,restaurants,Birmingham,mobile_app
TXN-8644b7c7-055f-4b75-ade2-9ea1778b0c37,2025-04-17 11:52:42,TRANSFER,2952.18,ACC52688984,ACC70768130,17033.18,14081.0,27781.26,30733.44,0,0,restaurants,Leeds,online_banking
TXN-9098a80b-ab0d-4321-8957-ae85327b0d6d,2025-04-17 12:27:25,TRANSFER,3474.0,ACC67668666,ACC90139636,371.61,0.0,20533.13,24007.13,0,0,groceries,Sheffield,online_banking
TXN-1c96b89a-1e5e-4c12-b120-37919f7c7890,2025-04-17 12:53:41,CASH_IN,894.96,ACC19673809,ACC63293990,7666.13,8561.09,21110.14,21110.14,0,0,groceries,Sheffield,branch
TXN-8c90efd0-7eaf-420f-aaec-f5304a3072c6,2025-04-17 15:00:08,DEBIT,2057.99,ACC20998762,ACC22381399,7289.22,5231.23,2939.63,4997.62,0,0,groceries,Sheffield,online_banking
TXN-e06a596c-bfe8-4b4e-9a2c-87791a7610ad,2025-04-17 15:20:55,TRANSFER,3302.12,ACC43859311,ACC20993268,15248.47,11946.35,11373.79,14675.91,0,0,travel,London,branch
TXN-c0e7c025-6a56-4361-adee-f1f9fbd3ad6a,2025-04-17 17:48:59,DEBIT,1470.41,ACC92631441,ACC64776386,14559.32,13088.91,26562.41,28032.82,0,0,restaurants,London,branch
TXN-f1261b52-356d-413f-8643-73d0522eb18b,2025-04-18 12:30:15,DEBIT,1255.91,ACC21318464,ACC77719420,19158.67,17902.76,13515.69,14771.6,0,0,entertainment,London,branch
